IndexNumber,Balance,State
UENR63154,0,0,
UENR63153,0,0,
UENR63152,0,0,
UENR63151,0,0,
UENR63150,0,0,
UENR63149,0,0,
UENR63100,0,0,
UENR63099,0,0,
UENR63098,0,0,
UENR63097,0,0,
UENR63096,0,0,
UENR63095,0,0,
UENR63094,0,0,
UENR63093,0,0,
UENR63092,0,0,
UENR63091,0,0,
UENR63090,0,0,
UENR63089,0,0,
UENR63088,0,0,
UENR63087,0,0,
UENR63086,0,0,
UENR63085,0,0,
UENR63068,0,0,
UENR63067,0,0,
UENR63066,0,0,
UENR63065,0,0,
UENR63064,0,0,
UENR63063,0,0,
UENR63062,0,0,
UENR63061,0,0,
UENR63060,0,0,
UENR63059,0,0,
UENR63058,0,0,
UENR63057,0,0,
UENR63056,0,0,
UENR63055,0,0,
UENR63054,0,0,
UENR63053,0,0,
UENR63020,0,0,
UENR63019,0,0,
UENR63018,0,0,
UENR63017,0,0,
UENR63016,0,0,
UENR63015,0,0,
UENR63014,0,0,
UENR63013,0,0,
UENR63012,0,0,
UENR63011,0,0,
UENR63010,0,0,
UENR63009,0,0,
UENR63008,0,0,
UENR63007,0,0,
UENR63006,0,0,
UENR63005,0,0,
UENR62972,0,0,
UENR62971,0,0,
UENR62970,0,0,
UENR62969,0,0,
UENR62968,0,0,
UENR62967,0,0,
UENR62966,0,0,
UENR62965,0,0,
UENR62964,0,0,
UENR62963,0,0,
UENR62962,0,0,
UENR62961,0,0,
UENR62960,0,0,
UENR62959,0,0,
UENR62958,0,0,
UENR62957,0,0,
UENR62924,0,0,
UENR62923,0,0,
UENR62922,0,0,
UENR62921,0,0,
UENR62920,0,0,
UENR62919,0,0,
UENR62918,0,0,
UENR62917,0,0,
UENR62916,0,0,
UENR62915,0,0,
UENR62914,0,0,
UENR62913,0,0,
UENR62912,0,0,
UENR62911,0,0,
UENR62910,0,0,
UENR62909,0,0,
UENR62876,0,0,
UENR62875,0,0,
UENR62874,0,0,
UENR62873,0,0,
UENR62872,0,0,
UENR62871,0,0,
UENR62870,0,0,
UENR62869,0,0,
UENR62868,0,0,
UENR62867,0,0,
UENR62866,0,0,
UENR62865,0,0,
UENR62864,0,0,
UENR62863,0,0,
UENR62862,0,0,
UENR62861,0,0,
UENR62828,0,0,
UENR62827,0,0,
UENR62826,0,0,
UENR62825,0,0,
UENR62824,0,0,
UENR62823,0,0,
UENR62822,0,0,
UENR62821,0,0,
UENR62820,0,0,
UENR62819,0,0,
UENR62818,0,0,
UENR62817,0,0,
UENR62816,0,0,
UENR62815,0,0,
UENR62814,0,0,
UENR62813,0,0,
UENR62780,0,0,
UENR62779,0,0,
UENR62778,0,0,
UENR62777,0,0,
UENR62776,0,0,
UENR62775,0,0,
UENR62774,0,0,
UENR62773,0,0,
UENR62772,0,0,
UENR62771,0,0,
UENR62770,0,0,
UENR62769,0,0,
UENR62768,0,0,
UENR62767,0,0,
UENR62766,0,0,
UENR62765,0,0,
UENR62732,0,0,
UENR62731,0,0,
UENR62730,0,0,
UENR62729,0,0,
UENR62728,0,0,
UENR62727,0,0,
UENR62726,0,0,
UENR62725,0,0,
UENR62724,0,0,
UENR62723,0,0,
UENR62722,0,0,
UENR62721,0,0,
UENR62720,0,0,
UENR62719,0,0,
UENR62718,0,0,
UENR62717,0,0,
UENR62700,0,0,
UENR62699,0,0,
UENR62698,0,0,
UENR62697,0,0,
UENR62696,0,0,
UENR62695,0,0,
UENR62694,0,0,
UENR62693,0,0,
UENR62692,0,0,
UENR62691,0,0,
UENR62690,0,0,
UENR62689,0,0,
UENR62688,0,0,
UENR62687,0,0,
UENR62686,0,0,
UENR62685,0,0,
UENR62652,0,0,
UENR62651,0,0,
UENR62650,0,0,
UENR62649,0,0,
UENR62648,0,0,
UENR62647,0,0,
UENR62646,0,0,
UENR62645,0,0,
UENR62644,0,0,
UENR62643,0,0,
UENR62642,0,0,
UENR62641,0,0,
UENR62640,0,0,
UENR62639,0,0,
UENR62638,0,0,
UENR62637,0,0,
UENR62604,0,0,
UENR62603,0,0,
UENR62602,0,0,
UENR62601,0,0,
UENR62600,0,0,
UENR62599,0,0,
UENR62598,0,0,
UENR62597,0,0,
UENR62596,0,0,
UENR62595,0,0,
UENR62594,0,0,
UENR62593,0,0,
UENR62592,0,0,
UENR62591,0,0,
UENR62590,0,0,
UENR62589,0,0,
UENR62556,0,0,
UENR62555,0,0,
UENR62554,0,0,
UENR62553,0,0,
UENR62552,0,0,
UENR62551,0,0,
UENR62550,0,0,
UENR62549,0,0,
UENR62548,0,0,
UENR62547,0,0,
UENR62546,0,0,
UENR62545,0,0,
UENR62544,0,0,
UENR62543,0,0,
UENR62542,0,0,
UENR62541,0,0,
UENR62492,0,0,
UENR62491,0,0,
UENR62490,0,0,
UENR62489,0,0,
UENR62488,0,0,
UENR62487,0,0,
UENR62486,0,0,
UENR62485,0,0,
UENR62484,0,0,
UENR62483,0,0,
UENR62482,0,0,
UENR62481,0,0,
UENR62480,0,0,
UENR62479,0,0,
UENR62478,0,0,
UENR62477,0,0,
UENR62460,0,0,
UENR62459,0,0,
UENR62458,0,0,
UENR62457,0,0,
UENR62456,0,0,
UENR62455,0,0,
UENR62454,0,0,
UENR62453,0,0,
UENR62452,0,0,
UENR62451,0,0,
UENR62450,0,0,
UENR62449,0,0,
UENR62448,0,0,
UENR62447,0,0,
UENR62446,0,0,
UENR62445,0,0,
UENR62412,0,0,
UENR62411,0,0,
UENR62410,0,0,
UENR62409,0,0,
UENR62408,0,0,
UENR62407,0,0,
UENR62406,0,0,
UENR62405,0,0,
UENR62404,0,0,
UENR62403,0,0,
UENR62402,0,0,
UENR62401,0,0,
UENR62400,0,0,
UENR62399,0,0,
UENR62398,0,0,
UENR62397,0,0,
UENR62364,0,0,
UENR62363,0,0,
UENR62362,0,0,
UENR62361,0,0,
UENR62360,0,0,
UENR62359,0,0,
UENR62358,0,0,
UENR62357,0,0,
UENR62356,0,0,
UENR62355,0,0,
UENR62354,0,0,
UENR62353,0,0,
UENR62352,0,0,
UENR62351,0,0,
UENR62350,0,0,
UENR62349,0,0,
UENR62300,0,0,
UENR62299,0,0,
UENR62298,0,0,
UENR62297,0,0,
UENR62296,0,0,
UENR62295,0,0,
UENR62294,0,0,
UENR62293,0,0,
UENR62292,0,0,
UENR62291,0,0,
UENR62290,0,0,
UENR62289,0,0,
UENR62288,0,0,
UENR62287,0,0,
UENR62286,0,0,
UENR62285,0,0,
UENR62268,0,0,
UENR62267,0,0,
UENR62266,0,0,
UENR62265,0,0,
UENR62264,0,0,
UENR62263,0,0,
UENR62262,0,0,
UENR62261,0,0,
UENR62260,0,0,
UENR62259,0,0,
UENR62258,0,0,
UENR62257,0,0,
UENR62256,0,0,
UENR62255,0,0,
UENR62254,0,0,
UENR62253,0,0,
UENR62220,0,0,
UENR62219,0,0,
UENR62218,0,0,
UENR62217,0,0,
UENR62216,0,0,
UENR62215,0,0,
UENR62214,0,0,
UENR62213,0,0,
UENR62212,0,0,
UENR62211,0,0,
UENR62210,0,0,
UENR62209,0,0,
UENR62208,0,0,
UENR62207,0,0,
UENR62206,0,0,
UENR62205,0,0,
UENR62156,0,0,
UENR62155,0,0,
UENR62154,0,0,
UENR62153,0,0,
UENR62152,0,0,
UENR62151,0,0,
UENR62150,0,0,
UENR62149,0,0,
UENR62148,0,0,
UENR62147,0,0,
UENR62146,0,0,
UENR62145,0,0,
UENR62144,0,0,
UENR62143,0,0,
UENR62142,0,0,
UENR62141,0,0,
UENR62092,0,0,
UENR62091,0,0,
UENR62090,0,0,
UENR62089,0,0,
UENR62088,0,0,
UENR62087,0,0,
UENR62086,0,0,
UENR62085,0,0,
UENR62084,0,0,
UENR62083,0,0,
UENR62082,0,0,
UENR62081,0,0,
UENR62080,0,0,
UENR62079,0,0,
UENR62078,0,0,
UENR62077,0,0,
UENR62044,0,0,
UENR62043,0,0,
UENR62042,0,0,
UENR62041,0,0,
UENR62040,0,0,
UENR62039,0,0,
UENR62038,0,0,
UENR62037,0,0,
UENR62036,0,0,
UENR62035,0,0,
UENR62034,0,0,
UENR62033,0,0,
UENR62032,0,0,
UENR62031,0,0,
UENR62030,0,0,
UENR62029,0,0,
UENR61996,0,0,
UENR61995,0,0,
UENR61994,0,0,
UENR61993,0,0,
UENR61992,0,0,
UENR61991,0,0,
UENR61990,0,0,
UENR61989,0,0,
UENR61988,0,0,
UENR61987,0,0,
UENR61986,0,0,
UENR61985,0,0,
UENR61984,0,0,
UENR61983,0,0,
UENR61982,0,0,
UENR61981,0,0,
UENR61948,0,0,
UENR61947,0,0,
UENR61946,0,0,
UENR61945,0,0,
UENR61944,0,0,
UENR61943,0,0,
UENR61942,0,0,
UENR61941,0,0,
UENR61940,0,0,
UENR61939,0,0,
UENR61938,0,0,
UENR61937,0,0,
UENR61936,0,0,
UENR61935,0,0,
UENR61934,0,0,
UENR61933,0,0,
UENR61900,0,0,
UENR61899,0,0,
UENR61898,0,0,
UENR61897,0,0,
UENR61896,0,0,
UENR61895,0,0,
UENR61894,0,0,
UENR61893,0,0,
UENR61892,0,0,
UENR61891,0,0,
UENR61890,0,0,
UENR61889,0,0,
UENR61888,0,0,
UENR61887,0,0,
UENR61886,0,0,
UENR61885,0,0,
UENR61836,0,0,
UENR61835,0,0,
UENR61834,0,0,
UENR61833,0,0,
UENR61832,0,0,
UENR61831,0,0,
UENR61830,0,0,
UENR61829,0,0,
UENR61828,0,0,
UENR61827,0,0,
UENR61826,0,0,
UENR61825,0,0,
UENR61824,0,0,
UENR61823,0,0,
UENR61822,0,0,
UENR61821,0,0,
UENR61788,0,0,
UENR61787,0,0,
UENR61786,0,0,
UENR61785,0,0,
UENR61784,0,0,
UENR61783,0,0,
UENR61782,0,0,
UENR61781,0,0,
UENR61780,0,0,
UENR61779,0,0,
UENR61778,0,0,
UENR61777,0,0,
UENR61776,0,0,
UENR61775,0,0,
UENR61774,0,0,
UENR61773,0,0,
UENR61724,0,0,
UENR61723,0,0,
UENR61722,0,0,
UENR61721,0,0,
UENR61720,0,0,
UENR61719,0,0,
UENR61718,0,0,
UENR61717,0,0,
UENR61716,0,0,
UENR61715,0,0,
UENR61714,0,0,
UENR61713,0,0,
UENR61712,0,0,
UENR61711,0,0,
UENR61710,0,0,
UENR61709,0,0,
UENR61692,0,0,
UENR61691,0,0,
UENR61690,0,0,
UENR61689,0,0,
UENR61688,0,0,
UENR61687,0,0,
UENR61686,0,0,
UENR61685,0,0,
UENR61684,0,0,
UENR61683,0,0,
UENR61682,0,0,
UENR61681,0,0,
UENR61680,0,0,
UENR61679,0,0,
UENR61678,0,0,
UENR61677,0,0,
UENR61644,0,0,
UENR61643,0,0,
UENR61642,0,0,
UENR61641,0,0,
UENR61640,0,0,
UENR61639,0,0,
UENR61638,0,0,
UENR61637,0,0,
UENR61636,0,0,
UENR61635,0,0,
UENR61634,0,0,
UENR61633,0,0,
UENR61632,0,0,
UENR61631,0,0,
UENR61630,0,0,
UENR61629,0,0,
UENR61580,0,0,
UENR61579,0,0,
UENR61578,0,0,
UENR61577,0,0,
UENR61576,0,0,
UENR61575,0,0,
UENR61574,0,0,
UENR61573,0,0,
UENR61572,0,0,
UENR61571,0,0,
UENR61570,0,0,
UENR61569,0,0,
UENR61568,0,0,
UENR61567,0,0,
UENR61566,0,0,
UENR61565,0,0,
UENR61532,0,0,
UENR61531,0,0,
UENR61530,0,0,
UENR61529,0,0,
UENR61528,0,0,
UENR61527,0,0,
UENR61526,0,0,
UENR61525,0,0,
UENR61524,0,0,
UENR61523,0,0,
UENR61522,0,0,
UENR61521,0,0,
UENR61520,0,0,
UENR61519,0,0,
UENR61518,0,0,
UENR61517,0,0,
UENR61484,0,0,
UENR61483,0,0,
UENR61482,0,0,
UENR61481,0,0,
UENR61480,0,0,
UENR61479,0,0,
UENR61478,0,0,
UENR61477,0,0,
UENR61476,0,0,
UENR61475,0,0,
UENR61474,0,0,
UENR61473,0,0,
UENR61472,0,0,
UENR61471,0,0,
UENR61470,0,0,
UENR61469,0,0,
UENR61452,0,0,
UENR61451,0,0,
UENR61450,0,0,
UENR61449,0,0,
UENR61448,0,0,
UENR61447,0,0,
UENR61446,0,0,
UENR61445,0,0,
UENR61444,0,0,
UENR61443,0,0,
UENR61442,0,0,
UENR61441,0,0,
UENR61440,0,0,
UENR61439,0,0,
UENR61438,0,0,
UENR61437,0,0,
UENR61404,0,0,
UENR61403,0,0,
UENR61402,0,0,
UENR61401,0,0,
UENR61400,0,0,
UENR61399,0,0,
UENR61398,0,0,
UENR61397,0,0,
UENR61396,0,0,
UENR61395,0,0,
UENR61394,0,0,
UENR61393,0,0,
UENR61392,0,0,
UENR61391,0,0,
UENR61390,0,0,
UENR61389,0,0,
UENR61356,0,0,
UENR61355,0,0,
UENR61354,0,0,
UENR61353,0,0,
UENR61352,0,0,
UENR61351,0,0,
UENR61350,0,0,
UENR61349,0,0,
UENR61348,0,0,
UENR61347,0,0,
UENR61346,0,0,
UENR61345,0,0,
UENR61344,0,0,
UENR61343,0,0,
UENR61342,0,0,
UENR61341,0,0,
UENR61292,0,0,
UENR61291,0,0,
UENR61290,0,0,
UENR61289,0,0,
UENR61288,0,0,
UENR61287,0,0,
UENR61286,0,0,
UENR61285,0,0,
UENR61284,0,0,
UENR61283,0,0,
UENR61282,0,0,
UENR61281,0,0,
UENR61280,0,0,
UENR61279,0,0,
UENR61278,0,0,
UENR61277,0,0,
UENR61244,0,0,
UENR61243,0,0,
UENR61242,0,0,
UENR61241,0,0,
UENR61240,0,0,
UENR61239,0,0,
UENR61238,0,0,
UENR61237,0,0,
UENR61236,0,0,
UENR61235,0,0,
UENR61234,0,0,
UENR61233,0,0,
UENR61232,0,0,
UENR61231,0,0,
UENR61230,0,0,
UENR61229,0,0,
UENR61212,0,0,
UENR61211,0,0,
UENR61210,0,0,
UENR61209,0,0,
UENR61208,0,0,
UENR61207,0,0,
UENR61206,0,0,
UENR61205,0,0,
UENR61204,0,0,
UENR61203,0,0,
UENR61202,0,0,
UENR61201,0,0,
UENR61200,0,0,
UENR61199,0,0,
UENR61198,0,0,
UENR61197,0,0,
UENR61164,0,0,
UENR61163,0,0,
UENR61162,0,0,
UENR61161,0,0,
UENR61160,0,0,
UENR61159,0,0,
UENR61158,0,0,
UENR61157,0,0,
UENR61156,0,0,
UENR61155,0,0,
UENR61154,0,0,
UENR61153,0,0,
UENR61152,0,0,
UENR61151,0,0,
UENR61150,0,0,
UENR61149,0,0,
UENR61132,0,0,
UENR61131,0,0,
UENR61130,0,0,
UENR61129,0,0,
UENR61128,0,0,
UENR61127,0,0,
UENR61126,0,0,
UENR61125,0,0,
UENR61124,0,0,
UENR61123,0,0,
UENR61122,0,0,
UENR61121,0,0,
UENR61120,0,0,
UENR61119,0,0,
UENR61118,0,0,
UENR61117,0,0,
UENR61084,0,0,
UENR61083,0,0,
UENR61082,0,0,
UENR61081,0,0,
UENR61080,0,0,
UENR61079,0,0,
UENR61078,0,0,
UENR61077,0,0,
UENR61076,0,0,
UENR61075,0,0,
UENR61074,0,0,
UENR61073,0,0,
UENR61072,0,0,
UENR61071,0,0,
UENR61070,0,0,
UENR61069,0,0,
UENR61036,0,0,
UENR61035,0,0,
UENR61034,0,0,
UENR61033,0,0,
UENR61032,0,0,
UENR61031,0,0,
UENR61030,0,0,
UENR61029,0,0,
UENR61028,0,0,
UENR61027,0,0,
UENR61026,0,0,
UENR61025,0,0,
UENR61024,0,0,
UENR61023,0,0,
UENR61022,0,0,
UENR61021,0,0,
UENR60988,0,0,
UENR60987,0,0,
UENR60986,0,0,
UENR60985,0,0,
UENR60984,0,0,
UENR60983,0,0,
UENR60982,0,0,
UENR60981,0,0,
UENR60980,0,0,
UENR60979,0,0,
UENR60978,0,0,
UENR60977,0,0,
UENR60976,0,0,
UENR60975,0,0,
UENR60974,0,0,
UENR60973,0,0,
UENR60940,0,0,
UENR60939,0,0,
UENR60938,0,0,
UENR60937,0,0,
UENR60936,0,0,
UENR60935,0,0,
UENR60934,0,0,
UENR60933,0,0,
UENR60932,0,0,
UENR60931,0,0,
UENR60930,0,0,
UENR60929,0,0,
UENR60928,0,0,
UENR60927,0,0,
UENR60926,0,0,
UENR60925,0,0,
UENR60892,0,0,
UENR60891,0,0,
UENR60890,0,0,
UENR60889,0,0,
UENR60888,0,0,
UENR60887,0,0,
UENR60886,0,0,
UENR60885,0,0,
UENR60884,0,0,
UENR60883,0,0,
UENR60882,0,0,
UENR60881,0,0,
UENR60880,0,0,
UENR60879,0,0,
UENR60878,0,0,
UENR60877,0,0,
UENR60844,0,0,
UENR60843,0,0,
UENR60842,0,0,
UENR60841,0,0,
UENR60840,0,0,
UENR60839,0,0,
UENR60838,0,0,
UENR60837,0,0,
UENR60836,0,0,
UENR60835,0,0,
UENR60834,0,0,
UENR60833,0,0,
UENR60832,0,0,
UENR60831,0,0,
UENR60830,0,0,
UENR60829,0,0,
UENR60796,0,0,
UENR60795,0,0,
UENR60794,0,0,
UENR60793,0,0,
UENR60792,0,0,
UENR60791,0,0,
UENR60790,0,0,
UENR60789,0,0,
UENR60788,0,0,
UENR60787,0,0,
UENR60786,0,0,
UENR60785,0,0,
UENR60784,0,0,
UENR60783,0,0,
UENR60782,0,0,
UENR60781,0,0,
UENR60748,0,0,
UENR60747,0,0,
UENR60746,0,0,
UENR60745,0,0,
UENR60744,0,0,
UENR60743,0,0,
UENR60742,0,0,
UENR60741,0,0,
UENR60740,0,0,
UENR60739,0,0,
UENR60738,0,0,
UENR60737,0,0,
UENR60736,0,0,
UENR60735,0,0,
UENR60734,0,0,
UENR60733,0,0,
UENR60700,0,0,
UENR60699,0,0,
UENR60698,0,0,
UENR60697,0,0,
UENR60696,0,0,
UENR60695,0,0,
UENR60694,0,0,
UENR60693,0,0,
UENR60692,0,0,
UENR60691,0,0,
UENR60690,0,0,
UENR60689,0,0,
UENR60688,0,0,
UENR60687,0,0,
UENR60686,0,0,
UENR60685,0,0,
UENR60652,0,0,
UENR60651,0,0,
UENR60650,0,0,
UENR60649,0,0,
UENR60648,0,0,
UENR60647,0,0,
UENR60646,0,0,
UENR60645,0,0,
UENR60644,0,0,
UENR60643,0,0,
UENR60642,0,0,
UENR60641,0,0,
UENR60640,0,0,
UENR60639,0,0,
UENR60638,0,0,
UENR60637,0,0,
UENR60604,0,0,
UENR60603,0,0,
UENR60602,0,0,
UENR60601,0,0,
UENR60600,0,0,
UENR60599,0,0,
UENR60598,0,0,
UENR60597,0,0,
UENR60596,0,0,
UENR60595,0,0,
UENR60594,0,0,
UENR60593,0,0,
UENR60592,0,0,
UENR60591,0,0,
UENR60590,0,0,
UENR60589,0,0,
UENR60540,0,0,
UENR60539,0,0,
UENR60538,0,0,
UENR60537,0,0,
UENR60536,0,0,
UENR60535,0,0,
UENR60534,0,0,
UENR60533,0,0,
UENR60532,0,0,
UENR60531,0,0,
UENR60530,0,0,
UENR60529,0,0,
UENR60528,0,0,
UENR60527,0,0,
UENR60526,0,0,
UENR60525,0,0,
UENR60492,0,0,
UENR60491,0,0,
UENR60490,0,0,
UENR60489,0,0,
UENR60488,0,0,
UENR60487,0,0,
UENR60486,0,0,
UENR60485,0,0,
UENR60484,0,0,
UENR60483,0,0,
UENR60482,0,0,
UENR60481,0,0,
UENR60480,0,0,
UENR60479,0,0,
UENR60478,0,0,
UENR60477,0,0,
UENR60444,0,0,
UENR60443,0,0,
UENR60442,0,0,
UENR60441,0,0,
UENR60440,0,0,
UENR60439,0,0,
UENR60438,0,0,
UENR60437,0,0,
UENR60436,0,0,
UENR60435,0,0,
UENR60434,0,0,
UENR60433,0,0,
UENR60432,0,0,
UENR60431,0,0,
UENR60430,0,0,
UENR60429,0,0,
UENR60396,0,0,
UENR60395,0,0,
UENR60394,0,0,
UENR60393,0,0,
UENR60392,0,0,
UENR60391,0,0,
UENR60390,0,0,
UENR60389,0,0,
UENR60388,0,0,
UENR60387,0,0,
UENR60386,0,0,
UENR60385,0,0,
UENR60384,0,0,
UENR60383,0,0,
UENR60382,0,0,
UENR60381,0,0,
UENR60364,0,0,
UENR60363,0,0,
UENR60362,0,0,
UENR60361,0,0,
UENR60360,0,0,
UENR60359,0,0,
UENR60358,0,0,
UENR60357,0,0,
UENR60356,0,0,
UENR60355,0,0,
UENR60354,0,0,
UENR60353,0,0,
UENR60352,0,0,
UENR60351,0,0,
UENR60350,0,0,
UENR60349,0,0,
UENR60284,0,0,
UENR60283,0,0,
UENR60282,0,0,
UENR60281,0,0,
UENR60280,0,0,
UENR60279,0,0,
UENR60278,0,0,
UENR60277,0,0,
UENR60276,0,0,
UENR60275,0,0,
UENR60274,0,0,
UENR60273,0,0,
UENR60272,0,0,
UENR60271,0,0,
UENR60270,0,0,
UENR60269,0,0,
UENR60236,0,0,
UENR60235,0,0,
UENR60234,0,0,
UENR60233,0,0,
UENR60232,0,0,
UENR60231,0,0,
UENR60230,0,0,
UENR60229,0,0,
UENR60228,0,0,
UENR60227,0,0,
UENR60226,0,0,
UENR60225,0,0,
UENR60224,0,0,
UENR60223,0,0,
UENR60222,0,0,
UENR60221,0,0,
UENR60188,0,0,
UENR60187,0,0,
UENR60186,0,0,
UENR60185,0,0,
UENR60184,0,0,
UENR60183,0,0,
UENR60182,0,0,
UENR60181,0,0,
UENR60180,0,0,
UENR60179,0,0,
UENR60178,0,0,
UENR60177,0,0,
UENR60176,0,0,
UENR60175,0,0,
UENR60174,0,0,
UENR60173,0,0,
UENR60124,0,0,
UENR60123,0,0,
UENR60122,0,0,
UENR60121,0,0,
UENR60120,0,0,
UENR60119,0,0,
UENR60118,0,0,
UENR60117,0,0,
UENR60116,0,0,
UENR60115,0,0,
UENR60114,0,0,
UENR60113,0,0,
UENR60112,0,0,
UENR60111,0,0,
UENR60110,0,0,
UENR60109,0,0,
UENR60076,0,0,
UENR60075,0,0,
UENR60074,0,0,
UENR60073,0,0,
UENR60072,0,0,
UENR60071,0,0,
UENR60070,0,0,
UENR60069,0,0,
UENR60068,0,0,
UENR60067,0,0,
UENR60066,0,0,
UENR60065,0,0,
UENR60064,0,0,
UENR60063,0,0,
UENR60062,0,0,
UENR60061,0,0,
UENR60028,0,0,
UENR60027,0,0,
UENR60026,0,0,
UENR60025,0,0,
UENR60024,0,0,
UENR60023,0,0,
UENR60022,0,0,
UENR60021,0,0,
UENR60020,0,0,
UENR60019,0,0,
UENR60018,0,0,
UENR60017,0,0,
UENR60016,0,0,
UENR60015,0,0,
UENR60014,0,0,
UENR60013,0,0,
UENR59980,0,0,
UENR59979,0,0,
UENR59978,0,0,
UENR59977,0,0,
UENR59976,0,0,
UENR59975,0,0,
UENR59974,0,0,
UENR59973,0,0,
UENR59972,0,0,
UENR59971,0,0,
UENR59970,0,0,
UENR59969,0,0,
UENR59968,0,0,
UENR59967,0,0,
UENR59966,0,0,
UENR59965,0,0,
UENR59932,0,0,
UENR59931,0,0,
UENR59930,0,0,
UENR59929,0,0,
UENR59928,0,0,
UENR59927,0,0,
UENR59926,0,0,
UENR59925,0,0,
UENR59924,0,0,
UENR59923,0,0,
UENR59922,0,0,
UENR59921,0,0,
UENR59920,0,0,
UENR59919,0,0,
UENR59918,0,0,
UENR59917,0,0,
UENR59868,0,0,
UENR59867,0,0,
UENR59866,0,0,
UENR59865,0,0,
UENR59864,0,0,
UENR59863,0,0,
UENR59862,0,0,
UENR59861,0,0,
UENR59860,0,0,
UENR59859,0,0,
UENR59858,0,0,
UENR59857,0,0,
UENR59856,0,0,
UENR59855,0,0,
UENR59854,0,0,
UENR59853,0,0,
UENR59820,0,0,
UENR59819,0,0,
UENR59818,0,0,
UENR59817,0,0,
UENR59816,0,0,
UENR59815,0,0,
UENR59814,0,0,
UENR59813,0,0,
UENR59812,0,0,
UENR59811,0,0,
UENR59810,0,0,
UENR59809,0,0,
UENR59808,0,0,
UENR59807,0,0,
UENR59806,0,0,
UENR59805,0,0,
UENR59772,0,0,
UENR59771,0,0,
UENR59770,0,0,
UENR59769,0,0,
UENR59768,0,0,
UENR59767,0,0,
UENR59766,0,0,
UENR59765,0,0,
UENR59764,0,0,
UENR59763,0,0,
UENR59762,0,0,
UENR59761,0,0,
UENR59760,0,0,
UENR59759,0,0,
UENR59758,0,0,
UENR59757,0,0,
UENR59740,0,0,
UENR59739,0,0,
UENR59738,0,0,
UENR59737,0,0,
UENR59736,0,0,
UENR59735,0,0,
UENR59734,0,0,
UENR59733,0,0,
UENR59732,0,0,
UENR59731,0,0,
UENR59730,0,0,
UENR59729,0,0,
UENR59728,0,0,
UENR59727,0,0,
UENR59726,0,0,
UENR59725,0,0,
UENR59708,0,0,
UENR59707,0,0,
UENR59706,0,0,
UENR59705,0,0,
UENR59704,0,0,
UENR59703,0,0,
UENR59702,0,0,
UENR59701,0,0,
UENR59700,0,0,
UENR59699,0,0,
UENR59698,0,0,
UENR59697,0,0,
UENR59696,0,0,
UENR59695,0,0,
UENR59694,0,0,
UENR59693,0,0,
UENR59660,0,0,
UENR59659,0,0,
UENR59658,0,0,
UENR59657,0,0,
UENR59656,0,0,
UENR59655,0,0,
UENR59654,0,0,
UENR59653,0,0,
UENR59652,0,0,
UENR59651,0,0,
UENR59650,0,0,
UENR59649,0,0,
UENR59648,0,0,
UENR59647,0,0,
UENR59646,0,0,
UENR59645,0,0,
UENR59612,0,0,
UENR59611,0,0,
UENR59610,0,0,
UENR59609,0,0,
UENR59608,0,0,
UENR59607,0,0,
UENR59606,0,0,
UENR59605,0,0,
UENR59604,0,0,
UENR59603,0,0,
UENR59602,0,0,
UENR59601,0,0,
UENR59600,0,0,
UENR59599,0,0,
UENR59598,0,0,
UENR59597,0,0,
UENR59564,0,0,
UENR59563,0,0,
UENR59562,0,0,
UENR59561,0,0,
UENR59560,0,0,
UENR59559,0,0,
UENR59558,0,0,
UENR59557,0,0,
UENR59556,0,0,
UENR59555,0,0,
UENR59554,0,0,
UENR59553,0,0,
UENR59552,0,0,
UENR59551,0,0,
UENR59550,0,0,
UENR59549,0,0,
UENR59516,0,0,
UENR59515,0,0,
UENR59514,0,0,
UENR59513,0,0,
UENR59512,0,0,
UENR59511,0,0,
UENR59510,0,0,
UENR59509,0,0,
UENR59508,0,0,
UENR59507,0,0,
UENR59506,0,0,
UENR59505,0,0,
UENR59504,0,0,
UENR59503,0,0,
UENR59502,0,0,
UENR59501,0,0,
UENR59468,0,0,
UENR59467,0,0,
UENR59466,0,0,
UENR59465,0,0,
UENR59464,0,0,
UENR59463,0,0,
UENR59462,0,0,
UENR59461,0,0,
UENR59460,0,0,
UENR59459,0,0,
UENR59458,0,0,
UENR59457,0,0,
UENR59456,0,0,
UENR59455,0,0,
UENR59454,0,0,
UENR59453,0,0,
UENR59420,0,0,
UENR59419,0,0,
UENR59418,0,0,
UENR59417,0,0,
UENR59416,0,0,
UENR59415,0,0,
UENR59414,0,0,
UENR59413,0,0,
UENR59412,0,0,
UENR59411,0,0,
UENR59410,0,0,
UENR59409,0,0,
UENR59408,0,0,
UENR59407,0,0,
UENR59406,0,0,
UENR59405,0,0,
UENR59372,0,0,
UENR59371,0,0,
UENR59370,0,0,
UENR59369,0,0,
UENR59368,0,0,
UENR59367,0,0,
UENR59366,0,0,
UENR59365,0,0,
UENR59364,0,0,
UENR59363,0,0,
UENR59362,0,0,
UENR59361,0,0,
UENR59360,0,0,
UENR59359,0,0,
UENR59358,0,0,
UENR59357,0,0,
UENR59324,0,0,
UENR59323,0,0,
UENR59322,0,0,
UENR59321,0,0,
UENR59320,0,0,
UENR59319,0,0,
UENR59318,0,0,
UENR59317,0,0,
UENR59316,0,0,
UENR59315,0,0,
UENR59314,0,0,
UENR59313,0,0,
UENR59312,0,0,
UENR59311,0,0,
UENR59310,0,0,
UENR59309,0,0,
UENR86189,0,0,
